sample	tp53_mutation_status
WIDE01011060T	0
WIDE01011062T	0
WIDE01011063T	0
WIDE01011065T	0
WIDE01011066T	0
WIDE01011068T	0
WIDE01011069T	0
WIDE01011071T	0
WIDE01011073T	0
WIDE01011076T	0
WIDE01011077T	0
WIDE01011079T	0
WIDE01011080T	0
WIDE01011081T	0
WIDE01011082T	0
WIDE01011086T	0
WIDE01011088T	0
WIDE01011089T	0
WIDE01011091T	0
WIDE01011092T	0
WIDE01011093T	0
WIDE01011094T	0
WIDE01011095T	0
WIDE01011096T	0
WIDE01011098T	0
WIDE01011104T	0
WIDE01011105T	0
WIDE01011108T	0
WIDE01011109T	0
WIDE01011111T	0
WIDE01011112T	0
WIDE01011115T	0
WIDE01011116T	0
WIDE01011117T	0
WIDE01011118T	0
WIDE01011120T	0
WIDE01011122T	0
WIDE01011123T	0
WIDE01011124T	0
WIDE01011125T	0
WIDE01011126T	0
WIDE01011127T	0
WIDE01011135T	0
WIDE01011136T	0
WIDE01011137T	0
WIDE01011138T	0
WIDE01011139T	0
WIDE01011140T	0
WIDE01011142T	0
WIDE01011144T	0
WIDE01011146T	0
WIDE01011147T	0
WIDE01011149T	0
WIDE01011150T	0
WIDE01011151T	0
WIDE01011152T	0
WIDE01011153T	0
WIDE01011154T	0
WIDE01011155T	0
WIDE01011158T	0
WIDE01011159T	0
WIDE01011163T	0
WIDE01011165T	0
WIDE01011166T	0
WIDE01011167T	0
WIDE01011168T	0
WIDE01011169T	0
WIDE01011170T	0
WIDE01011171T	0
WIDE01011172T	0
WIDE01011175T	0
WIDE01011179TII	0
WIDE01011183T	0
WIDE01011185T	0
WIDE01011186T	0
WIDE01011187T	0
WIDE01011188T	0
WIDE01011189T	0
WIDE01011190T	0
WIDE01011191T	0
WIDE01011192T	0
WIDE01011193T	0
WIDE01011196T	0
WIDE01011197T	0
WIDE01011198T	0
WIDE01011199T	0
WIDE01011200T	0
WIDE01011201T	0
WIDE01011202T	0
WIDE01011203T	0
WIDE01011204T	0
WIDE01011205T	0
WIDE01011206T	0
WIDE01011207T	0
WIDE01011208T	0
WIDE01011209T	0
WIDE01011210T	0
WIDE01011211T	0
WIDE01011219T	0
WIDE01011220T	0
WIDE01011221T	0
WIDE01011222T	0
WIDE01011223T	0
WIDE01011225T	0
WIDE01011226T	0
WIDE01011230T	0
WIDE01011231T	0
